9.5234	17.753	-14.114	3.5263	-37.477	-5.5549	9.5234	9.9555	9.2721	11.435	10.649	10.222	7.9786	6.3236	6.9484	5.6521	5	9.7509	9.8598	9.823	10.079	10.136	9.6486	12.603	12.986	12.345	12.024	12.24	12.401	12.001	7.8647	7.8129	6.3589	5.632	5.0568	4.6409	5.1609	17.753	15.839	8.7475	1.5504	0.99775	0.92789	16.031	8.7896	1.7747	0.97882	0.77226	19.936	22.114	24.328	25.911	27.556	29.14	25.466	20.294	17.36	15.893	15.32	14.836	15.147	25.389	19.751	16.724	15.21	14.636	14.147	14.645	-14.114	-12.693	-12.138	-15.265	-13.51	-12.6	-14.216	-13.388	-16.478	-14.942	-14.108	-14.117	-13.991	-13.964	-13.794	-13.649	-13.501	-12.341	-11.965	-10.545	-9.8348	-9.6319	-9.5278	-9.8666	-16.333	-16.822	-16.472	-16.298	-16.159	-15.985	-15.69
9.5233	17.752	-14.111	3.4447	-37.545	-5.4751	9.5233	9.9549	9.2767	11.433	10.651	10.225	7.9795	6.3205	6.9458	5.6545	5.0046	9.7528	9.8638	9.8275	10.08	10.139	9.6549	12.608	12.989	12.345	12.023	12.239	12.4	12.001	7.8694	7.8115	6.3505	5.6201	5.0425	4.6245	5.1455	17.752	15.839	8.7468	1.5491	0.99505	0.92883	16.028	8.7877	1.776	0.9833	0.75709	19.934	22.112	24.326	25.909	27.555	29.14	25.459	20.287	17.351	15.883	15.309	14.825	15.136	25.392	19.756	16.732	15.22	14.648	14.16	14.656	-14.111	-12.687	-12.137	-15.267	-13.51	-12.599	-14.212	-13.385	-16.482	-14.941	-14.11	-14.116	-13.988	-13.956	-13.79	-13.647	-13.499	-12.33	-11.953	-10.54	-9.8336	-9.6301	-9.5257	-9.8654	-16.322	-16.825	-16.476	-16.302	-16.165	-15.992	-15.695
9.5249	17.749	-14.106	3.3061	-37.528	-5.3054	9.5249	9.96	9.2797	11.433	10.649	10.223	7.9836	6.3205	6.9454	5.6554	5.0063	9.7565	9.8691	9.8311	10.081	10.142	9.6635	12.608	12.986	12.336	12.012	12.226	12.385	11.987	7.8768	7.8119	6.3458	5.6127	5.0324	4.6117	5.1328	17.749	15.84	8.7476	1.5505	0.99732	0.92891	16.023	8.7828	1.7735	0.98289	0.75337	19.931	22.109	24.323	25.908	27.554	29.14	25.458	20.286	17.348	15.879	15.305	14.821	15.133	25.39	19.752	16.731	15.22	14.65	14.164	14.657	-14.106	-12.679	-12.134	-15.267	-13.51	-12.6	-14.203	-13.384	-16.486	-14.943	-14.113	-14.115	-13.988	-13.954	-13.801	-13.657	-13.501	-12.323	-11.946	-10.538	-9.8337	-9.6286	-9.5226	-9.8628	-16.324	-16.821	-16.475	-16.302	-16.169	-15.999	-15.699
9.5275	17.747	-14.103	3.329	-37.502	-5.3724	9.5275	9.9615	9.278	11.433	10.648	10.221	7.9846	6.3231	6.9474	5.6571	5.008	9.76	9.872	9.8325	10.085	10.152	9.6774	12.605	12.981	12.328	12.002	12.214	12.372	11.974	7.8827	7.8115	6.3383	5.6018	5.0208	4.5993	5.1189	17.747	15.837	8.7446	1.5471	0.99446	0.92066	16.023	8.782	1.7743	0.98217	0.75751	19.929	22.107	24.321	25.908	27.553	29.139	25.46	20.287	17.349	15.88	15.307	14.823	15.133	25.384	19.746	16.727	15.218	14.647	14.162	14.656	-14.103	-12.676	-12.138	-15.268	-13.513	-12.603	-14.2	-13.381	-16.487	-14.945	-14.113	-14.114	-13.99	-13.96	-13.828	-13.681	-13.511	-12.324	-11.954	-10.549	-9.8461	-9.6384	-9.5303	-9.8715	-16.336	-16.825	-16.484	-16.314	-16.183	-16.014	-15.712
9.5297	17.746	-14.098	3.2707	-37.544	-5.3155	9.5297	9.9635	9.2763	11.433	10.647	10.221	7.9876	6.3238	6.945	5.6567	5.0085	9.7621	9.8746	9.836	10.089	10.159	9.6894	12.609	12.98	12.328	12.002	12.214	12.372	11.974	7.8861	7.8091	6.3288	5.5886	5.0067	4.5843	5.1036	17.746	15.837	8.7438	1.5475	0.99375	0.91847	16.021	8.7796	1.7733	0.9808	0.7495	19.927	22.105	24.32	25.907	27.552	29.138	25.458	20.284	17.345	15.875	15.302	14.818	15.128	25.382	19.744	16.729	15.221	14.651	14.166	14.66	-14.098	-12.669	-12.14	-15.272	-13.517	-12.608	-14.194	-13.379	-16.49	-14.946	-14.115	-14.113	-13.992	-13.963	-13.839	-13.692	-13.517	-12.328	-11.961	-10.558	-9.8568	-9.6472	-9.5376	-9.8798	-16.338	-16.827	-16.49	-16.322	-16.192	-16.024	-15.721
9.5314	17.745	-14.091	3.1168	-37.586	-5.1225	9.5314	9.9677	9.2746	11.434	10.645	10.217	7.9923	6.3205	6.941	5.652	5.0035	9.7643	9.8786	9.8404	10.094	10.165	9.6941	12.616	12.982	12.332	12.006	12.218	12.376	11.979	7.8873	7.8053	6.3193	5.5762	4.9915	4.5664	5.087	17.745	15.84	8.7467	1.5516	0.99918	0.92046	16.017	8.7767	1.7713	0.98251	0.7469	19.926	22.105	24.319	25.906	27.551	29.137	25.457	20.284	17.343	15.872	15.3	14.817	15.125	25.38	19.742	16.73	15.224	14.656	14.173	14.665	-14.091	-12.658	-12.138	-15.271	-13.517	-12.608	-14.184	-13.378	-16.49	-14.945	-14.116	-14.11	-13.992	-13.964	-13.839	-13.692	-13.518	-12.333	-11.967	-10.566	-9.866	-9.6545	-9.5432	-9.8866	-16.338	-16.827	-16.489	-16.321	-16.192	-16.025	-15.721
9.5337	17.746	-14.088	3.14	-37.576	-5.1884	9.5337	9.9685	9.2735	11.432	10.641	10.213	7.993	6.3191	6.9406	5.6482	4.9984	9.7663	9.8797	9.8416	10.1	10.17	9.6961	12.619	12.985	12.334	12.009	12.221	12.379	11.982	7.8861	7.7965	6.3057	5.5603	4.9729	4.5453	5.0662	17.746	15.84	8.7472	1.5511	1.001	0.91739	16.019	8.7796	1.7741	0.98707	0.76458	19.927	22.106	24.32	25.906	27.551	29.137	25.462	20.287	17.345	15.874	15.303	14.819	15.128	25.377	19.739	16.728	15.223	14.658	14.176	14.666	-14.088	-12.655	-12.135	-15.267	-13.513	-12.605	-14.181	-13.377	-16.489	-14.946	-14.114	-14.107	-13.992	-13.967	-13.839	-13.693	-13.522	-12.341	-11.981	-10.582	-9.8829	-9.671	-9.5595	-9.9033	-16.34	-16.822	-16.487	-16.32	-16.194	-16.029	-15.722
9.5359	17.747	-14.086	3.189	-37.542	-5.227	9.5359	9.9711	9.2752	11.429	10.637	10.209	7.9949	6.3202	6.9412	5.6465	4.9958	9.7678	9.8807	9.8425	10.102	10.172	9.6973	12.62	12.985	12.334	12.009	12.223	12.381	11.983	7.8865	7.7865	6.2929	5.5461	4.9569	4.5275	5.0475	17.747	15.84	8.7476	1.5507	1.0003	0.91587	16.021	8.7814	1.7757	0.98605	0.77985	19.929	22.107	24.322	25.907	27.552	29.138	25.464	20.289	17.346	15.875	15.303	14.82	15.128	25.378	19.738	16.728	15.223	14.659	14.177	14.665	-14.086	-12.655	-12.134	-15.267	-13.514	-12.606	-14.18	-13.376	-16.488	-14.948	-14.112	-14.105	-13.99	-13.966	-13.835	-13.689	-13.52	-12.342	-11.987	-10.59	-9.8916	-9.68	-9.5686	-9.9115	-16.34	-16.802	-16.477	-16.315	-16.194	-16.033	-15.722
9.5368	17.746	-14.085	3.1561	-37.554	-5.1278	9.5368	9.9744	9.2767	11.428	10.638	10.21	7.9982	6.3199	6.9397	5.6469	4.997	9.77	9.8842	9.8451	10.103	10.172	9.697	12.621	12.982	12.332	12.007	12.222	12.381	11.98	7.8899	7.7767	6.2832	5.5365	4.9458	4.5151	5.0366	17.746	15.84	8.7477	1.5517	0.99904	0.92431	16.017	8.7784	1.773	0.98032	0.77105	19.927	22.106	24.32	25.906	27.551	29.137	25.461	20.287	17.342	15.87	15.298	14.814	15.123	25.378	19.737	16.726	15.221	14.658	14.178	14.664	-14.085	-12.653	-12.132	-15.269	-13.515	-12.606	-14.179	-13.377	-16.489	-14.949	-14.114	-14.105	-13.989	-13.963	-13.829	-13.683	-13.516	-12.335	-11.977	-10.583	-9.8862	-9.6788	-9.5707	-9.9093	-16.336	-16.785	-16.468	-16.309	-16.188	-16.027	-15.716
9.5375	17.744	-14.086	3.1623	-37.532	-5.1131	9.5375	9.9763	9.2799	11.429	10.639	10.211	7.9994	6.3201	6.9392	5.6492	5.0003	9.7723	9.8878	9.848	10.11	10.178	9.6991	12.623	12.979	12.329	12.004	12.218	12.376	11.974	7.8935	7.7684	6.2743	5.5272	4.9362	4.5053	5.028	17.744	15.838	8.7459	1.5502	0.99733	0.92666	16.015	8.7763	1.7715	0.97964	0.75681	19.925	22.103	24.318	25.903	27.548	29.133	25.459	20.285	17.34	15.867	15.291	14.806	15.121	25.376	19.735	16.724	15.218	14.657	14.177	14.664	-14.086	-12.655	-12.129	-15.269	-13.515	-12.606	-14.179	-13.377	-16.491	-14.948	-14.116	-14.105	-13.988	-13.961	-13.832	-13.689	-13.523	-12.332	-11.964	-10.571	-9.8752	-9.6767	-9.5759	-9.9076	-16.334	-16.774	-16.46	-16.303	-16.179	-16.015	-15.707
