11.394	17.358	-36.761	20.983	-49.041	-10.125	11.394	11.796	10.144	13.048	12.388	11.994	10.181	8.7904	12.838	11.6	10.935	11.083	10.625	10.132	9.9273	9.7337	9.1404	12.505	13.793	13.841	13.865	14.188	14.421	13.912	8.1619	9.2254	7.7036	6.9426	6.3414	5.902	6.4347	17.358	15.25	8.353	1.9449	1.003	1.704	15.539	8.1971	3.4515	1.6931	0.85829	19.45	21.45	23.515	25.089	26.678	28.113	24.597	19.587	16.492	14.945	14.396	13.931	14.201	24.863	19.654	16.64	15.134	14.573	14.087	14.53	-36.761	-35.634	-34.764	-38.857	-37.219	-36.612	-37.525	-37.703	-42.202	-41.986	-41.83	-36.178	-35.43	-34.797	-34.515	-34.104	-33.506	-32.592	-33.117	-31.911	-31.308	-31.2	-31.167	-31.365	-37.004	-38.942	-38.909	-38.893	-38.825	-38.711	-38.356
11.376	17.352	-36.66	21.11	-48.981	-10.153	11.376	11.781	10.158	13.048	12.396	12.006	10.164	8.6953	12.78	11.567	10.926	11.059	10.597	10.105	9.8981	9.7014	9.105	12.477	13.764	13.802	13.82	14.143	14.377	13.869	8.1354	9.2159	7.6905	6.9278	6.3249	5.884	6.4177	17.352	15.243	8.3338	1.9502	1.0099	1.7122	15.533	8.2055	3.5291	1.7512	0.89379	19.441	21.438	23.5	25.075	26.663	28.096	24.574	19.562	16.471	14.926	14.378	13.914	14.182	24.856	19.655	16.644	15.138	14.579	14.095	14.536	-36.66	-35.537	-34.707	-38.848	-37.206	-36.599	-37.426	-37.564	-42.103	-41.905	-41.771	-36.069	-35.313	-34.673	-34.396	-33.984	-33.383	-32.464	-32.97	-31.753	-31.144	-31.034	-30.999	-31.201	-36.877	-38.828	-38.786	-38.765	-38.697	-38.582	-38.227
11.356	17.352	-36.56	21.207	-48.866	-10.035	11.356	11.771	10.177	13.052	12.404	12.015	10.149	8.6125	12.727	11.541	10.92	11.034	10.568	10.075	9.8666	9.6674	9.0682	12.44	13.729	13.756	13.77	14.093	14.326	13.818	8.1138	9.2075	7.6784	6.9138	6.3098	5.868	6.4027	17.352	15.243	8.3192	1.9472	0.99931	1.6983	15.53	8.2159	3.5935	1.7934	0.91877	19.437	21.429	23.491	25.065	26.654	28.085	24.56	19.547	16.461	14.918	14.369	13.905	14.175	24.852	19.658	16.649	15.144	14.586	14.103	14.542	-36.56	-35.441	-34.676	-38.846	-37.207	-36.594	-37.326	-37.43	-41.997	-41.836	-41.726	-35.958	-35.193	-34.552	-34.274	-33.862	-33.261	-32.332	-32.829	-31.6	-30.985	-30.879	-30.849	-31.049	-36.76	-38.723	-38.678	-38.655	-38.588	-38.474	-38.119
11.331	17.367	-36.46	21.322	-48.9	-9.9237	11.331	11.752	10.175	13.065	12.413	12.021	10.131	8.5295	12.678	11.526	10.923	11.007	10.539	10.04	9.8294	9.6301	9.0306	12.386	13.681	13.703	13.714	14.034	14.266	13.76	8.0962	9.201	7.6679	6.9014	6.2974	5.8559	6.3926	17.367	15.258	8.3225	1.9675	1.0083	1.7027	15.542	8.2415	3.6734	1.8484	0.95733	19.449	21.437	23.498	25.07	26.657	28.089	24.563	19.552	16.471	14.931	14.379	13.914	14.188	24.863	19.679	16.671	15.167	14.61	14.126	14.564	-36.46	-35.343	-34.658	-38.843	-37.212	-36.596	-37.229	-37.293	-41.884	-41.771	-41.689	-35.847	-35.073	-34.431	-34.145	-33.729	-33.13	-32.191	-32.691	-31.449	-30.828	-30.725	-30.698	-30.898	-36.653	-38.637	-38.591	-38.568	-38.5	-38.385	-38.031
11.3	17.394	-36.349	21.329	-49.179	-9.857	11.3	11.718	10.149	13.077	12.418	12.018	10.106	8.4449	12.624	11.5	10.937	10.973	10.504	10.002	9.7927	9.5944	8.9954	12.355	13.649	13.651	13.651	13.971	14.202	13.696	8.0467	9.1697	7.6347	6.8672	6.2631	5.8217	6.3601	17.394	15.287	8.3391	2.0052	1.013	1.6946	15.567	8.2796	3.762	1.917	0.99735	19.474	21.458	23.512	25.084	26.672	28.104	24.565	19.553	16.474	14.935	14.385	13.92	14.191	24.889	19.715	16.708	15.205	14.648	14.164	14.602	-36.349	-35.228	-34.654	-38.845	-37.236	-36.612	-37.122	-37.154	-41.767	-41.699	-41.664	-35.731	-34.945	-34.285	-33.998	-33.584	-32.984	-32.046	-32.53	-31.282	-30.658	-30.547	-30.511	-30.716	-36.488	-38.488	-38.441	-38.417	-38.347	-38.231	-37.879
11.274	17.365	-36.251	21.218	-49.411	-9.6905	11.274	11.691	10.165	13.058	12.404	12.012	10.086	8.3459	12.555	11.441	10.926	10.961	10.488	9.96	9.7454	9.5494	8.9505	12.211	13.512	13.497	13.49	13.807	14.036	13.532	8.1058	9.2256	7.6876	6.9186	6.3152	5.8746	6.4142	17.365	15.26	8.3008	1.993	1.0223	1.7119	15.534	8.265	3.8002	1.9485	1.0007	19.442	21.427	23.486	25.054	26.637	28.067	24.555	19.545	16.471	14.934	14.383	13.917	14.19	24.848	19.68	16.675	15.172	14.615	14.132	14.57	-36.251	-35.125	-34.571	-38.825	-37.202	-36.58	-37.026	-37.009	-41.645	-41.617	-41.641	-35.62	-34.839	-34.219	-33.911	-33.477	-32.873	-31.884	-32.373	-31.114	-30.484	-30.37	-30.332	-30.539	-36.517	-38.533	-38.487	-38.464	-38.389	-38.27	-37.921
11.248	17.37	-36.157	21.315	-49.24	-9.4589	11.248	11.679	10.173	13.053	12.399	12.01	10.067	8.2694	12.505	11.381	10.885	10.931	10.457	9.9253	9.7088	9.512	8.912	12.172	13.47	13.443	13.429	13.743	13.969	13.468	8.072	9.2048	7.6662	6.8969	6.2925	5.8513	6.3923	17.37	15.265	8.299	2.0066	1.0318	1.7197	15.534	8.2795	3.8592	2.0132	1.0571	19.443	21.423	23.48	25.047	26.629	28.057	24.543	19.531	16.461	14.927	14.374	13.907	14.182	24.847	19.689	16.684	15.182	14.626	14.143	14.581	-36.157	-35.035	-34.521	-38.807	-37.186	-36.562	-36.931	-36.861	-41.516	-41.516	-41.574	-35.513	-34.722	-34.094	-33.787	-33.349	-32.742	-31.754	-32.226	-30.955	-30.32	-30.203	-30.163	-30.374	-36.39	-38.424	-38.38	-38.358	-38.283	-38.163	-37.815
11.229	17.372	-36.078	21.748	-48.679	-9.2608	11.229	11.689	10.197	13.06	12.42	12.033	10.058	8.2062	12.467	11.334	10.834	10.904	10.429	9.8957	9.6783	9.4779	8.8738	12.143	13.44	13.397	13.375	13.685	13.909	13.411	8.0393	9.1874	7.6496	6.8807	6.2752	5.8329	6.3753	17.372	15.265	8.2953	2.02	1.0364	1.7198	15.531	8.2911	3.9169	2.0761	1.1228	19.439	21.414	23.468	25.034	26.613	28.04	24.527	19.513	16.446	14.912	14.36	13.892	14.167	24.841	19.69	16.685	15.182	14.627	14.146	14.581	-36.078	-34.974	-34.463	-38.785	-37.164	-36.533	-36.854	-36.7	-41.376	-41.392	-41.458	-35.418	-34.615	-33.98	-33.663	-33.22	-32.612	-31.638	-32.097	-30.821	-30.184	-30.058	-30.012	-30.23	-36.27	-38.316	-38.276	-38.256	-38.181	-38.061	-37.713
11.192	17.377	-35.947	21.624	-49.129	-9.4877	11.192	11.632	10.146	13.05	12.424	12.025	10.017	8.1101	12.399	11.259	10.757	10.867	10.388	9.8551	9.6371	9.4327	8.824	12.104	13.4	13.34	13.31	13.617	13.84	13.344	7.997	9.1651	7.6275	6.8587	6.2547	5.8139	6.3564	17.377	15.27	8.2929	2.062	1.0248	1.6795	15.54	8.3159	3.9873	2.1512	1.1995	19.446	21.42	23.471	25.034	26.612	28.035	24.52	19.503	16.438	14.906	14.354	13.886	14.16	24.853	19.707	16.702	15.199	14.643	14.161	14.598	-35.947	-34.834	-34.425	-38.783	-37.19	-36.537	-36.727	-36.537	-41.229	-41.255	-41.327	-35.292	-34.487	-33.844	-33.515	-33.068	-32.457	-31.499	-31.935	-30.655	-30.016	-29.883	-29.831	-30.055	-36.127	-38.174	-38.14	-38.123	-38.046	-37.924	-37.578
11.168	17.339	-35.862	21.622	-49.081	-9.2415	11.168	11.618	10.167	13.032	12.437	12.043	10	8.0178	12.332	11.172	10.658	10.839	10.36	9.8248	9.6029	9.3973	8.7883	12.069	13.361	13.284	13.245	13.552	13.774	13.28	7.9704	9.156	7.6192	6.8508	6.2475	5.8075	6.3503	17.339	15.233	8.2483	2.0474	1.0069	1.6462	15.497	8.2953	3.9975	2.1745	1.2287	19.403	21.371	23.42	24.981	26.558	27.98	24.46	19.441	16.38	14.849	14.298	13.83	14.104	24.81	19.669	16.663	15.161	14.604	14.121	14.559	-35.862	-34.75	-34.345	-38.772	-37.169	-36.497	-36.641	-36.371	-41.068	-41.096	-41.168	-35.196	-34.378	-33.727	-33.394	-32.943	-32.33	-31.373	-31.786	-30.498	-29.854	-29.719	-29.665	-29.892	-36.008	-38.057	-38.032	-38.019	-37.94	-37.817	-37.473
